##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	11_2H_both_S9_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17919193
Sequences flagged as poor quality	0
Sequence length	101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.474809775194675	32.0	32.0	32.0	32.0	32.0
2	31.657513315471295	32.0	32.0	32.0	32.0	32.0
3	34.961260308988244	37.0	32.0	37.0	32.0	37.0
4	35.93746554323066	37.0	37.0	37.0	32.0	37.0
5	36.08348272157122	37.0	37.0	37.0	37.0	37.0
6	39.66325726833792	41.0	41.0	41.0	37.0	41.0
7	39.56921313364949	41.0	41.0	41.0	37.0	41.0
8	39.767476470620075	41.0	41.0	41.0	37.0	41.0
9	40.05175567895273	41.0	41.0	41.0	37.0	41.0
10-11	40.14065680859623	41.0	41.0	41.0	37.0	41.0
12-13	40.1624136756605	41.0	41.0	41.0	37.0	41.0
14-15	40.14588614565399	41.0	41.0	41.0	37.0	41.0
16-17	40.098424912327246	41.0	41.0	41.0	37.0	41.0
18-19	40.085012812797984	41.0	41.0	41.0	37.0	41.0
20-21	40.07570246048469	41.0	41.0	41.0	37.0	41.0
22-23	40.084074126552466	41.0	41.0	41.0	37.0	41.0
24-25	40.07450064855041	41.0	41.0	41.0	37.0	41.0
26-27	40.01153969377974	41.0	41.0	41.0	37.0	41.0
28-29	39.981917935701674	41.0	41.0	41.0	37.0	41.0
30-31	39.95559892122374	41.0	41.0	41.0	37.0	41.0
32-33	39.96373846188274	41.0	41.0	41.0	37.0	41.0
34-35	40.006789507764104	41.0	41.0	41.0	37.0	41.0
36-37	40.0011073322331	41.0	41.0	41.0	37.0	41.0
38-39	39.98595734752117	41.0	41.0	41.0	37.0	41.0
40-41	39.982394547566955	41.0	41.0	41.0	37.0	41.0
42-43	39.96209547494689	41.0	41.0	41.0	37.0	41.0
44-45	39.9146152117453	41.0	41.0	41.0	37.0	41.0
46-47	39.91736488914428	41.0	41.0	41.0	37.0	41.0
48-49	39.91900229547168	41.0	41.0	41.0	37.0	41.0
50-51	39.911142092168994	41.0	41.0	41.0	37.0	41.0
52-53	39.867036813544004	41.0	41.0	41.0	37.0	41.0
54-55	39.86714825829489	41.0	41.0	41.0	37.0	41.0
56-57	39.845888986183695	41.0	41.0	41.0	37.0	41.0
58-59	39.833613433372804	41.0	41.0	41.0	37.0	41.0
60-61	39.81399184661943	41.0	41.0	41.0	37.0	41.0
62-63	39.778094164173574	41.0	41.0	41.0	37.0	41.0
64-65	39.766084332034374	41.0	41.0	41.0	37.0	41.0
66-67	39.7439728452057	41.0	41.0	41.0	37.0	41.0
68-69	39.72800069735283	41.0	41.0	41.0	37.0	41.0
70-71	39.64309425095203	41.0	41.0	41.0	37.0	41.0
72-73	39.647184781145	41.0	41.0	41.0	37.0	41.0
74-75	39.6165289084168	41.0	41.0	41.0	37.0	41.0
76-77	39.25237983652501	41.0	41.0	41.0	34.5	41.0
78-79	39.34594523871695	41.0	41.0	41.0	37.0	41.0
80-81	39.485518990726874	41.0	41.0	41.0	37.0	41.0
82-83	39.52608887018517	41.0	41.0	41.0	37.0	41.0
84-85	39.493942668065465	41.0	41.0	41.0	37.0	41.0
86-87	39.4617236390054	41.0	41.0	41.0	37.0	41.0
88-89	39.31651659759454	41.0	41.0	41.0	37.0	41.0
90-91	39.3349074369588	41.0	41.0	41.0	37.0	41.0
92-93	39.271648198666085	41.0	41.0	41.0	37.0	41.0
94-95	39.19059937576429	41.0	41.0	41.0	37.0	41.0
96-97	39.17181147610833	41.0	41.0	41.0	37.0	41.0
98-99	38.97303662056656	41.0	41.0	41.0	32.0	41.0
100-101	38.519468426954276	41.0	39.0	41.0	34.5	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1128	74-75	0.162899062768588
1128	76-77	0.18294018886656715
1128	78-79	0.14360016398197928
1128	80-81	0.2503075122031362
1128	82-83	0.2611621644264943
1128	84-85	0.2712878752502874
1128	86-87	0.2352290684742684
1128	88-89	0.37633548260796346
1128	90-91	0.2889581480745491
1128	92-93	0.04648409655131758
1128	94-95	-0.0523166938244799
1128	96-97	-0.06849823718111736
1128	98-99	-0.09242759354545171
1128	100-101	-0.2542395754347382
1201	1	-0.05306700717487445
1201	2	-0.09424314891713692
1201	3	-0.5473906117512755
1201	4	-0.19028551476281308
1201	5	-0.04675082491890237
1201	6	-0.1572295429073307
1201	7	-0.3987631498213844
1201	8	-0.16700853664219295
1201	9	-0.04414482377247708
1201	10-11	-0.017770510262593575
1201	12-13	-0.021702672047823057
1201	14-15	-0.05171411019427552
1201	16-17	0.05231224428262493
1201	18-19	-0.008706129967748666
1201	20-21	-0.015693141955715362
1201	22-23	-0.026601923340074052
1201	24-25	-0.031801452642540085
1201	26-27	-0.013797669115909628
1201	28-29	-0.028560482838486223
1201	30-31	-0.063668981745856
1201	32-33	-0.08064704257390787
1201	34-35	-0.06441738552528875
1201	36-37	-0.041103888375396025
1201	38-39	-0.013820909570291917
1201	40-41	-0.026924476994565794
1201	42-43	-0.009129446311760603
1201	44-45	0.0407158703993602
1201	46-47	-0.0146288304931943
1201	48-49	0.015373153661769834
1201	50-51	-0.01125795220067971
1201	52-53	0.001227550514911968
1201	54-55	0.010394954786697497
1201	56-57	-0.026570748017050505
1201	58-59	-0.04413554495110361
1201	60-61	-0.02115620390392081
1201	62-63	-0.0058936212760514195
1201	64-65	0.025388600775777093
1201	66-67	-0.0013604068701127403
1201	68-69	-0.047828648028719556
1201	70-71	0.03371400498768651
1201	72-73	0.025051618303749024
1201	74-75	0.019296134776531915
1201	76-77	0.027891237216579157
1201	78-79	0.08962035863816453
1201	80-81	0.11430810993691409
1201	82-83	0.09532704378443668
1201	84-85	0.08212553734507111
1201	86-87	0.1591381275320387
1201	88-89	0.22041347313349036
1201	90-91	0.14879667653396922
1201	92-93	0.16159364734811987
1201	94-95	0.22037478381329834
1201	96-97	0.2794360592641141
1201	98-99	0.46392281890831555
1201	100-101	0.30286460708149576
1202	1	-0.0408567344783215
1202	2	-0.0696426618513577
1202	3	-0.4665590846991421
1202	4	-0.13244016735722397
1202	5	-0.07392830349628099
1202	6	-0.18607710079571405
1202	7	-0.31219529357752407
1202	8	-0.2666050569697731
1202	9	-0.013029082974746586
1202	10-11	0.003896904399930179
1202	12-13	0.00904366384455102
1202	14-15	0.013590536842229994
1202	16-17	0.05831801549720694
1202	18-19	-0.028303116308009635
1202	20-21	-0.036425851026415046
1202	22-23	0.00511480181958035
1202	24-25	0.01927267342325223
1202	26-27	-0.038789731783069215
1202	28-29	-0.03289012398156643
1202	30-31	0.00227381805895277
1202	32-33	-0.016511619196066363
1202	34-35	-0.03354083680441278
1202	36-37	-0.018454696366724477
1202	38-39	0.00641085900630145
1202	40-41	0.019866130997264975
1202	42-43	0.030740383589140663
1202	44-45	0.040853641857914624
1202	46-47	4.5489012737220946E-4
1202	48-49	0.005139474294352908
1202	50-51	-0.01594942804972277
1202	52-53	0.019720355979444548
1202	54-55	-0.014930003831345573
1202	56-57	0.026457195220160656
1202	58-59	-0.04236346655521572
1202	60-61	-0.059842024540223804
1202	62-63	-0.024000203883339566
1202	64-65	-0.006100104425030395
1202	66-67	-4.7334378631802565E-4
1202	68-69	0.004061713672093958
1202	70-71	0.04366007076856704
1202	72-73	0.05550853965028324
1202	74-75	0.07427267741657317
1202	76-77	0.04620744454528847
1202	78-79	0.10757232869636368
1202	80-81	0.16164369129938905
1202	82-83	0.0801455584543973
1202	84-85	0.10858722136897114
1202	86-87	0.11198052876873987
1202	88-89	0.2632299231250883
1202	90-91	0.195145733267843
1202	92-93	0.20524020074702065
1202	94-95	0.16321379708689676
1202	96-97	0.24137308517025247
1202	98-99	0.43961310385663666
1202	100-101	0.3360680222186403
1203	1	-0.021372068501925412
1203	2	-0.06301302558407329
1203	3	-0.43923636836794344
1203	4	-0.157523176583652
1203	5	-0.06895597036216827
1203	6	-0.167479080246558
1203	7	-0.4288842109341857
1203	8	-0.24878411177994053
1203	9	-0.07657351272818147
1203	10-11	-0.05678528275669237
1203	12-13	-0.03971373361810748
1203	14-15	-0.024961716978324944
1203	16-17	0.036867694706209875
1203	18-19	8.334384284651719E-4
1203	20-21	-0.021721404612655704
1203	22-23	-0.018343605029777166
1203	24-25	4.7715787297164525E-4
1203	26-27	-0.005939208607173896
1203	28-29	-0.0030789220993128197
1203	30-31	-0.022030910090556688
1203	32-33	-0.024279668592001258
1203	34-35	0.0016045714277623802
1203	36-37	-0.001029257364940861
1203	38-39	-0.008352189905117768
1203	40-41	-0.02513089908531896
1203	42-43	-0.02395097034943916
1203	44-45	0.031295629576355566
1203	46-47	6.017642501916498E-4
1203	48-49	0.012403969026792083
1203	50-51	-0.01061639660034075
1203	52-53	0.04596952139559107
1203	54-55	-0.006141405016784063
1203	56-57	-0.05210942412844588
1203	58-59	-0.044798669404144675
1203	60-61	-0.020616013416592693
1203	62-63	-0.013745633524131051
1203	64-65	0.02434607533851363
1203	66-67	-0.012778697244854698
1203	68-69	0.0025514541555935466
1203	70-71	0.039200914925892505
1203	72-73	0.012440364956795236
1203	74-75	0.00513962719652028
1203	76-77	-0.050209080328215805
1203	78-79	0.04016358946109477
1203	80-81	0.12431764842030191
1203	82-83	0.10767005721062617
1203	84-85	0.10629232090415996
1203	86-87	0.09133526137824788
1203	88-89	0.19876556166411063
1203	90-91	0.13624235322000544
1203	92-93	0.1682552180097403
1203	94-95	0.18346225626841317
1203	96-97	0.2580955869623054
1203	98-99	0.4163648462649405
1203	100-101	0.30871628006612184
1204	1	-0.01487406375200706
1204	2	-0.05767239061324858
1204	3	-0.29163206707874423
1204	4	-0.1328024543225439
1204	5	-0.02886884773016618
1204	6	-0.16506057144425057
1204	7	-0.24765312485489233
1204	8	-0.10478991347175537
1204	9	-0.04327943170919468
1204	10-11	0.006652505543740972
1204	12-13	-0.013320704842719522
1204	14-15	-0.020473133710083857
1204	16-17	0.05661905961448355
1204	18-19	0.011700314374941456
1204	20-21	-0.04604824139234864
1204	22-23	0.027309625295053763
1204	24-25	0.006147015513363385
1204	26-27	-0.05707902545276511
1204	28-29	-0.014338672386863038
1204	30-31	-0.010607247004131182
1204	32-33	-0.06673046688808171
1204	34-35	-0.04369389142586755
1204	36-37	-0.044065147012389616
1204	38-39	-0.012842305321150604
1204	40-41	-0.051757238850157705
1204	42-43	-0.061803133169405555
1204	44-45	0.00944954848005608
1204	46-47	-0.021447455716000263
1204	48-49	-0.01768495142819404
1204	50-51	-0.032242697463289005
1204	52-53	0.005986580954349563
1204	54-55	-0.01604726537944856
1204	56-57	-0.029618467042254792
1204	58-59	-0.03806427779124277
1204	60-61	-0.027206190171028766
1204	62-63	-0.01622126789738587
1204	64-65	-0.01045838308344571
1204	66-67	-1.7575505179223683E-4
1204	68-69	0.004373837826825877
1204	70-71	0.034030938835428515
1204	72-73	0.0042734151553887045
1204	74-75	0.025101004413521366
1204	76-77	-0.01767512600341803
1204	78-79	0.05997891092669505
1204	80-81	0.12062729099747571
1204	82-83	0.13478756805290715
1204	84-85	0.0997052470384574
1204	86-87	0.14077464116729743
1204	88-89	0.24935609001752113
1204	90-91	0.16872307988134594
1204	92-93	0.16352392632160928
1204	94-95	0.20780496254867842
1204	96-97	0.267932778544818
1204	98-99	0.46920761258071764
1204	100-101	0.37587807515116367
1205	1	-0.012938199593413913
1205	2	-0.022031849916398727
1205	3	-0.2787159074159078
1205	4	-0.0918844776805301
1205	5	0.05535784646694708
1205	6	-0.02563003968292321
1205	7	-0.16188013311671057
1205	8	-0.08930195842743416
1205	9	-0.01125152361371562
1205	10-11	-0.00904062566980457
1205	12-13	-0.003532803840506915
1205	14-15	0.023443061572280044
1205	16-17	0.06725479741948703
1205	18-19	0.05635281327667485
1205	20-21	0.02265145990148909
1205	22-23	0.01604672326831036
1205	24-25	0.006234076545709399
1205	26-27	0.00665159397857451
1205	28-29	0.061627419349910895
1205	30-31	0.09055744660852127
1205	32-33	0.03387776919052499
1205	34-35	0.01798652706151671
1205	36-37	-0.031851291550324845
1205	38-39	-0.01386000324989567
1205	40-41	-0.004588894043884295
1205	42-43	-0.0038222091527657653
1205	44-45	0.0560247380583192
1205	46-47	-5.053305627455984E-4
1205	48-49	-0.02195669858926408
1205	50-51	0.02167502601193405
1205	52-53	0.055377063721579134
1205	54-55	0.025308998123897197
1205	56-57	-0.0049273669080918125
1205	58-59	0.02575301583664924
1205	60-61	0.02626868484463074
1205	62-63	-0.0027591144170244775
1205	64-65	0.014330799072929779
1205	66-67	0.0435004699058581
1205	68-69	-0.007655468239562424
1205	70-71	0.07780194047583677
1205	72-73	0.008316940692488117
1205	74-75	0.053614984314158676
1205	76-77	0.049603083996331065
1205	78-79	0.07063642260741432
1205	80-81	0.1349671614725949
1205	82-83	0.13337654047534642
1205	84-85	0.15370002935140548
1205	86-87	0.19946373320242117
1205	88-89	0.23773232765265817
1205	90-91	0.18933559221891727
1205	92-93	0.21271266848101078
1205	94-95	0.22251983393344688
1205	96-97	0.29505145325306614
1205	98-99	0.4902752755218813
1205	100-101	0.44944407297492717
1206	1	-0.045588943409420324
1206	2	-0.003480494571078907
1206	3	-0.18890669607669963
1206	4	-0.03570805635832386
1206	5	0.06939854653870015
1206	6	-0.07029473821145871
1206	7	-0.1808624306219997
1206	8	-0.03142501553943333
1206	9	-0.02569092812716889
1206	10-11	0.03888996716577253
1206	12-13	-0.006180873862518865
1206	14-15	0.027854275679260354
1206	16-17	0.0788772044409356
1206	18-19	0.05151948404930806
1206	20-21	0.022592092353164617
1206	22-23	0.03370761485066964
1206	24-25	0.018831890464674927
1206	26-27	-0.039926692588409196
1206	28-29	0.022963515445169946
1206	30-31	-1.1579112962323279E-4
1206	32-33	-0.034157007443042176
1206	34-35	-0.02849322577376512
1206	36-37	0.018189540166062557
1206	38-39	0.025135858219236695
1206	40-41	-0.02170048504072497
1206	42-43	0.008179713011195133
1206	44-45	0.05082197249355147
1206	46-47	0.0017694698277352927
1206	48-49	-0.020116445367364122
1206	50-51	-0.006245682061219782
1206	52-53	0.028424187271880896
1206	54-55	-0.017523001530626914
1206	56-57	0.01753268526846341
1206	58-59	0.031265448788481365
1206	60-61	-0.010653885752901715
1206	62-63	9.267358099904754E-4
1206	64-65	-0.001389374640929475
1206	66-67	0.027848903596186858
1206	68-69	0.01341260354976015
1206	70-71	0.06738129494340228
1206	72-73	0.04125071097696065
1206	74-75	0.02299139106413861
1206	76-77	0.03261992071826114
1206	78-79	0.06485517015511988
1206	80-81	0.09244449248400599
1206	82-83	0.07474596625454666
1206	84-85	0.12057049663567199
1206	86-87	0.14630091075271423
1206	88-89	0.26836880952188835
1206	90-91	0.20134547203516462
1206	92-93	0.15866627268587052
1206	94-95	0.20552464000918746
1206	96-97	0.19230690597128586
1206	98-99	0.4813809449829165
1206	100-101	0.34707075977890867
1207	1	-0.005070672650187902
1207	2	-0.051033212664712835
1207	3	-0.35284038832505615
1207	4	-0.14895318339014807
1207	5	-0.009826489636793667
1207	6	-0.12663373970912062
1207	7	-0.22543466737227646
1207	8	-0.24870861149538825
1207	9	-0.0320535281651928
1207	10-11	0.02193580326961353
1207	12-13	-0.03198306096668091
1207	14-15	-0.003519483284094349
1207	16-17	0.03673336198873045
1207	18-19	-0.011984924894910876
1207	20-21	-0.07494488761820861
1207	22-23	-0.04071920974963916
1207	24-25	-0.06893440176103383
1207	26-27	-0.019315637286865694
1207	28-29	-0.01653692235048254
1207	30-31	-0.08241277481366893
1207	32-33	-0.036613460280420895
1207	34-35	-0.055866035727454744
1207	36-37	-0.0508789107443377
1207	38-39	-0.05926316424564959
1207	40-41	-0.033197575521597855
1207	42-43	-0.06511842925439737
1207	44-45	0.006865997840478144
1207	46-47	0.011586803399083578
1207	48-49	-0.034081577958389175
1207	50-51	-0.03804249222149281
1207	52-53	0.027156703402617666
1207	54-55	-0.04210330772761495
1207	56-57	0.005463972570808551
1207	58-59	-0.013392828956831693
1207	60-61	-0.02482414144379419
1207	62-63	-0.04366333599718786
1207	64-65	-0.04452104445879712
1207	66-67	-0.03754368111028583
1207	68-69	-0.020907788330184474
1207	70-71	0.03815286594704048
1207	72-73	0.028737464852277128
1207	74-75	0.0021602630516994736
1207	76-77	-0.03297324901684817
1207	78-79	0.09106753127537814
1207	80-81	0.12177059353872721
1207	82-83	0.0968563288724269
1207	84-85	0.09184762473264385
1207	86-87	0.16801666062685428
1207	88-89	0.269507705841157
1207	90-91	0.1840733677141273
1207	92-93	0.14218274609915937
1207	94-95	0.23474383709836388
1207	96-97	0.28965375804347104
1207	98-99	0.4706122956689569
1207	100-101	0.36477918758811256
1208	1	-0.018253229159888917
1208	2	-0.05701563555534506
1208	3	-0.42850827401336034
1208	4	-0.3345279354187767
1208	5	-0.07801228943734628
1208	6	-0.16768393308561969
1208	7	-0.3037131695159161
1208	8	-0.2640027208303053
1208	9	-0.05635239018764082
1208	10-11	-0.05090733245265966
1208	12-13	-0.052458675890406425
1208	14-15	-0.05863630006626863
1208	16-17	0.00406903974985795
1208	18-19	-0.024356262399855666
1208	20-21	-0.12176825042661932
1208	22-23	-0.12681878966736804
1208	24-25	-0.06787698922889973
1208	26-27	-0.07325704089866036
1208	28-29	-0.08716362753330742
1208	30-31	-0.0692419711901806
1208	32-33	-0.14079431215361637
1208	34-35	-0.09573172009036313
1208	36-37	-0.09724021415285478
1208	38-39	-0.10131179248039501
1208	40-41	-0.12143841694913249
1208	42-43	-0.13537701698154336
1208	44-45	-0.05479773514626629
1208	46-47	-0.061881531898642095
1208	48-49	-0.11791036174595604
1208	50-51	-0.0995337985919349
1208	52-53	-0.04832265678173542
1208	54-55	-0.15040338581523827
1208	56-57	-0.12040694781235572
1208	58-59	-0.09585622666098459
1208	60-61	-0.17005167290508894
1208	62-63	-0.09444026556011664
1208	64-65	-0.08608589838328129
1208	66-67	-0.08560793395052002
1208	68-69	-0.13497131537496188
1208	70-71	-0.14185616792367028
1208	72-73	-0.13518504001281428
1208	74-75	-0.08218142250255056
1208	76-77	-0.14263164975609754
1208	78-79	-0.049951111980043095
1208	80-81	-0.04566525814021816
1208	82-83	-0.007260010449691379
1208	84-85	-0.03530687387100073
1208	86-87	-0.0015324800133527106
1208	88-89	0.1019241070972825
1208	90-91	0.016595044863514374
1208	92-93	0.09990450632341208
1208	94-95	0.145596089150267
1208	96-97	0.16259566216820076
1208	98-99	0.3404753436715211
1208	100-101	0.22235793511495672
1209	1	0.023883706376029323
1209	2	-0.06521940120639513
1209	3	-0.4487028491959606
1209	4	-0.3197207552728898
1209	5	0.0012595743594232545
1209	6	-0.2824676761640674
1209	7	-0.2610893811413959
1209	8	-0.30397742659968685
1209	9	-0.0928920833166984
1209	10-11	-0.14548676193393817
1209	12-13	-0.0725072502875932
1209	14-15	-0.014933331667762673
1209	16-17	-0.05317877717819641
1209	18-19	-0.0729822030318914
1209	20-21	-0.23712203020629374
1209	22-23	-0.12497325827202843
1209	24-25	-0.10731384560531154
1209	26-27	-0.1158664818955657
1209	28-29	-0.10649023540137392
1209	30-31	-0.16793542822778562
1209	32-33	-0.1817047430290586
1209	34-35	-0.13120002543574572
1209	36-37	-0.1060089700300395
1209	38-39	-0.09891012293444845
1209	40-41	-0.11750834434778312
1209	42-43	-0.05776101556701718
1209	44-45	-0.058086611221582984
1209	46-47	-0.06090539727527755
1209	48-49	-0.11675246727114086
1209	50-51	-0.1351573037905638
1209	52-53	-0.07944213015603196
1209	54-55	-0.12008970401412711
1209	56-57	-0.10716519329251639
1209	58-59	-0.1656377414453445
1209	60-61	-0.17812670440972767
1209	62-63	-0.16882318877117797
1209	64-65	-0.12772902614781145
1209	66-67	-0.12556734565674077
1209	68-69	-0.1106249055610462
1209	70-71	-0.016181309372072405
1209	72-73	-0.07187228030604587
1209	74-75	-0.08903331366343537
1209	76-77	-0.12466633797370719
1209	78-79	-0.031584062309299554
1209	80-81	0.06736110844749987
1209	82-83	-0.0565504074073786
1209	84-85	0.021894242418348142
1209	86-87	0.002396743965505266
1209	88-89	0.16234957397920624
1209	90-91	0.056602643240744044
1209	92-93	0.06542913832675623
1209	94-95	-0.013605437796925912
1209	96-97	0.0789171506927886
1209	98-99	0.3119513425907172
1209	100-101	0.22921885184752
1210	1	-0.016517379662477794
1210	2	-0.04026573922737953
1210	3	-0.34810258052046095
1210	4	-0.2631478416174886
1210	5	-0.027076904857906925
1210	6	-0.16115604092789937
1210	7	-0.2618004642890952
1210	8	-0.22046922746239517
1210	9	-0.11767904178535815
1210	10-11	-0.10809387786684965
1210	12-13	-0.055415577527547555
1210	14-15	-0.06571648673433828
1210	16-17	-0.003142386952553977
1210	18-19	-0.0768038569166336
1210	20-21	-0.16044416872721712
1210	22-23	-0.14287668246756624
1210	24-25	-0.08424116718267527
1210	26-27	-0.16600093300965568
1210	28-29	-0.11436494986279655
1210	30-31	-0.11910629224056635
1210	32-33	-0.16663323793612506
1210	34-35	-0.1344623071369071
1210	36-37	-0.09850512978426451
1210	38-39	-0.07895677270970225
1210	40-41	-0.08042126287789131
1210	42-43	-0.07733504586953899
1210	44-45	-0.0168785350855174
1210	46-47	-0.05720974879805851
1210	48-49	-0.10928864493706669
1210	50-51	-0.06542558251021546
1210	52-53	-0.08050268983996745
1210	54-55	-0.13361862063970165
1210	56-57	-0.09371271314559237
1210	58-59	-0.05811037792285845
1210	60-61	-0.13278499338893113
1210	62-63	-0.1810300689044979
1210	64-65	-0.05354216630686892
1210	66-67	-0.11400163069082936
1210	68-69	-0.09706367985662467
1210	70-71	-0.06634268471854199
1210	72-73	-0.23495071201201512
1210	74-75	-0.08650889763585923
1210	76-77	-0.24856420160671888
1210	78-79	-0.05746584509027031
1210	80-81	0.06595909281444534
1210	82-83	-0.006848359465244869
1210	84-85	-0.010716217787638982
1210	86-87	-0.017205939388517777
1210	88-89	0.1338636794428396
1210	90-91	0.11532306201174691
1210	92-93	0.08069772880067916
1210	94-95	0.06359098439770605
1210	96-97	0.0746306711920468
1210	98-99	0.3669312202696773
1210	100-101	0.2692060132398666
1211	1	0.05134158737063288
1211	2	-0.07079638017174261
1211	3	-0.37647775618624024
1211	4	-0.32922603385436133
1211	5	-0.0021999775093846097
1211	6	-0.1433039631203954
1211	7	-0.1827893856183067
1211	8	-0.28583963942292456
1211	9	-0.10510517213481307
1211	10-11	-0.11518019976900007
1211	12-13	-0.05462054952052142
1211	14-15	-0.05893994307872674
1211	16-17	-0.015011442389493368
1211	18-19	-0.0550205709171081
1211	20-21	-0.1280293293162984
1211	22-23	-0.06029544030322853
1211	24-25	-0.09359964476805516
1211	26-27	-0.11985821706275601
1211	28-29	-0.09946556382831062
1211	30-31	-0.07784581033592275
1211	32-33	-0.07355930716383341
1211	34-35	-0.06129592617883617
1211	36-37	-0.03293165150238053
1211	38-39	-0.005776414299397459
1211	40-41	-0.05479854605917467
1211	42-43	-0.018974804756119568
1211	44-45	0.019723086677984725
1211	46-47	-0.029329554990027873
1211	48-49	-0.040405296489126385
1211	50-51	-0.039338624752446094
1211	52-53	-0.028689383115910516
1211	54-55	-0.01775922528059226
1211	56-57	-0.007697604230443744
1211	58-59	-0.016204848442754383
1211	60-61	-0.08544448085707756
1211	62-63	-0.05925769953207549
1211	64-65	-0.03642553939302218
1211	66-67	-0.02424758646901637
1211	68-69	-0.05285376600512137
1211	70-71	-0.0011748557911914759
1211	72-73	-0.04474880179179763
1211	74-75	-0.0348146977573478
1211	76-77	-0.06285516572873462
1211	78-79	0.04076346283158472
1211	80-81	0.1063324850520786
1211	82-83	0.04595816132420083
1211	84-85	0.024934596079127402
1211	86-87	0.04924718023667651
1211	88-89	0.19866623726921517
1211	90-91	0.14604849652098295
1211	92-93	0.1413501109849662
1211	94-95	0.17348652781736007
1211	96-97	0.20911712064436472
1211	98-99	0.4204034278827038
1211	100-101	0.30252934914126683
1212	1	-0.036476893512727315
1212	2	-0.06203240740720872
1212	3	-0.2384104482730649
1212	4	-0.13630038148053103
1212	5	-0.01668657638639104
1212	6	-0.17176522795873694
1212	7	-0.20828731390382416
1212	8	-0.24662210773951188
1212	9	-0.08921811788613354
1212	10-11	-0.1292268581478595
1212	12-13	-0.06863045589732053
1212	14-15	-0.06097547694455585
1212	16-17	-0.028507558376304587
1212	18-19	-0.04627591626763916
1212	20-21	-0.12044991684307149
1212	22-23	-0.11843293972467706
1212	24-25	-0.09452212728171361
1212	26-27	-0.14915997947336734
1212	28-29	-0.12409072952476663
1212	30-31	-0.13412962683106144
1212	32-33	-0.11631788430946699
1212	34-35	-0.10645706226669205
1212	36-37	-0.12430967424084827
1212	38-39	-0.10868709757055939
1212	40-41	-0.09731743448998742
1212	42-43	-0.08228649379993414
1212	44-45	-0.052984536813191596
1212	46-47	-0.0364044568009092
1212	48-49	-0.09547692180705525
1212	50-51	-0.09335967826829972
1212	52-53	-0.0691081464958927
1212	54-55	-0.11505783464766495
1212	56-57	-0.05126718867713009
1212	58-59	-0.0423324242121339
1212	60-61	-0.07563171350356157
1212	62-63	-0.06584167202830571
1212	64-65	-0.05182107383367196
1212	66-67	-0.017982558746972188
1212	68-69	0.0233326565379528
1212	70-71	-0.019409983068882752
1212	72-73	-0.05342618797076426
1212	74-75	-0.05181174387633547
1212	76-77	-0.13945026319663612
1212	78-79	-0.03821357408487103
1212	80-81	0.04824754145222698
1212	82-83	0.04058236503241375
1212	84-85	0.029165553747411366
1212	86-87	-0.007404355021265019
1212	88-89	0.14381847964775574
1212	90-91	0.04964601913946609
1212	92-93	0.1383921481129775
1212	94-95	0.11865716148478356
1212	96-97	0.13726847965245526
1212	98-99	0.3164330822690289
1212	100-101	0.1897804232181386
1213	1	0.0026910505700250553
1213	2	0.024407314544824033
1213	3	-0.11712277536471305
1213	4	-0.1553982894635908
1213	5	0.011895031389919097
1213	6	-0.020127272281293074
1213	7	-0.1124566733706871
1213	8	-0.10481605609474798
1213	9	-0.0524165019516829
1213	10-11	-0.06621217934562651
1213	12-13	-0.03518191455128772
1213	14-15	-0.00753350642927586
1213	16-17	0.02950607286265239
1213	18-19	-0.03526276909688164
1213	20-21	-0.07503767040076781
1213	22-23	-0.056236714153520495
1213	24-25	-0.08167430175483759
1213	26-27	-0.07812942078440699
1213	28-29	-0.04766774983681188
1213	30-31	-0.04658076791818644
1213	32-33	-0.05060462265169008
1213	34-35	-0.06280303900401663
1213	36-37	-0.026573069414055794
1213	38-39	-0.038606943132215576
1213	40-41	-0.040098619363767796
1213	42-43	-0.030525396131579896
1213	44-45	-0.008434425688193414
1213	46-47	-0.020763824583355017
1213	48-49	-0.06959663998298993
1213	50-51	-0.04057267587805313
1213	52-53	0.012555974712782358
1213	54-55	-4.752601641158094E-4
1213	56-57	-0.025383562503371593
1213	58-59	-0.006468494010590575
1213	60-61	-0.024062751702736307
1213	62-63	-0.03237325475677011
1213	64-65	0.011105099760108317
1213	66-67	-0.022702776982526984
1213	68-69	-0.03289328820395099
1213	70-71	-0.006088145436585535
1213	72-73	-0.046674472269423006
1213	74-75	-0.011815870584875654
1213	76-77	-0.10244691631898917
1213	78-79	0.029511005605279195
1213	80-81	0.03997091370344208
1213	82-83	-0.025332544968314608
1213	84-85	-0.007523996697692326
1213	86-87	0.06315788329585814
1213	88-89	0.16089214746148883
1213	90-91	0.12351559839905946
1213	92-93	0.19188328882881933
1213	94-95	0.1585376134115819
1213	96-97	0.18859166728788068
1213	98-99	0.3362315268225444
1213	100-101	0.30032348237168094
1214	1	0.029902874669073043
1214	2	-0.046003165166865756
1214	3	-0.1944487431796773
1214	4	-0.16642051143535497
1214	5	-0.01711126813067665
1214	6	-0.07190117803871487
1214	7	-0.021821104112099476
